lon,lat,year,max_intensity
183.375,-54.875,2020,71.8252
183.375,-54.625,2019,70.4397
183.375,-54.375,2015,107.0915
183.375,-54.125,2018,113.4791
183.375,-53.875,2018,122.4327
183.375,-53.625,2018,131.2696
183.375,-53.375,2017,106.2038
183.375,-53.125,2018,95.7059
183.375,-52.875,2018,90.918
183.375,-52.625,2019,103.9065
183.375,-52.375,2017,112.6248
183.375,-52.125,2018,125.9159
183.375,-51.875,2018,130.1838
183.375,-51.625,2006,145.5533
183.375,-51.375,2006,156.8895
183.375,-51.125,2018,147.8763
183.375,-50.875,2018,165.0954
183.375,-50.625,2018,162.9757
183.375,-50.375,2018,149.7528
183.375,-50.125,2018,175.8727
183.375,-49.875,2019,151.8502
183.375,-49.625,2019,145.7526
183.375,-49.375,2019,167.8527
183.375,-49.125,2019,195.4486
183.375,-48.875,2019,198.713
183.375,-48.625,2019,253.9687
183.375,-48.375,2019,144.9819
183.375,-48.125,2019,171.7557
183.375,-47.875,2019,192.4768
183.375,-47.625,2018,282.9433
183.375,-47.375,2018,429.0555
183.375,-47.125,2018,435.202
183.375,-46.875,2018,457.1764
183.375,-46.625,2018,528.7963
183.375,-46.375,2018,665.5223
183.375,-46.125,2018,677.0672
183.375,-45.875,2018,692.3451
183.375,-45.625,2018,928.2999
183.375,-45.375,2017,680.0877
183.375,-45.125,2017,664.337
183.375,-44.875,2017,399.0318
183.375,-44.625,2017,371.1431
183.375,-44.375,2017,346.9226
183.375,-44.125,2018,487.8457
183.375,-43.875,2018,522.266
183.375,-43.625,2018,368.2561
183.375,-43.375,2018,315.6289
183.375,-43.125,2018,308.869
183.375,-42.875,2018,132.1
183.375,-42.625,2018,138.5757
183.375,-42.375,2018,134.2201
183.375,-42.125,2018,128.0332
183.375,-41.875,2019,143.1822
183.375,-41.625,2019,140.77440000000001
183.375,-41.375,2018,118.4681
183.375,-41.125,2018,119.7375
183.375,-40.875,2018,123.6872
183.375,-40.625,2018,122.5867
183.375,-40.375,2018,123.7207
183.375,-40.125,1998,164.297
183.375,-39.875,1998,168.178
183.375,-39.625,1998,173.5021
183.375,-39.375,1998,190.3612
183.375,-39.125,1998,214.1656
183.375,-38.875,1998,222.724
183.375,-38.625,1998,223.2695
183.375,-38.375,1998,217.8961
183.375,-38.125,1998,209.188
183.375,-37.875,1998,197.5719
183.375,-37.625,2019,115.9624
183.375,-37.375,2016,111.6322
183.375,-37.125,2016,126.426
183.375,-36.875,2016,126.0767
183.375,-36.625,2019,96.5081
183.375,-36.375,2014,97.1115
183.375,-36.125,2014,102.5678
183.375,-35.875,2016,103.7512
183.375,-35.625,2017,174.9818
183.375,-35.375,2016,150.3594
183.375,-35.125,2016,193.8225
183.375,-34.875,2016,187.9415
183.375,-34.625,2016,177.3432
183.375,-34.375,2016,99.3056
183.375,-34.125,2016,92.3018
183.375,-33.875,1998,99.4764
183.375,-33.625,1998,100.8746
183.375,-33.375,2019,153.7543
183.375,-33.125,2017,98.2021
183.375,-32.875,1998,97.3349
183.375,-32.625,2019,97.1013
183.375,-32.375,1998,116.8264
183.375,-32.125,2019,122.1524
183.375,-31.875,1998,130.737
183.375,-31.625,1998,132.6204
183.375,-31.375,2018,167.9836
183.375,-31.125,2018,196.2884
183.375,-30.875,2018,222.5989
183.375,-30.625,2018,240.9508
183.375,-30.375,2018,252.746
183.375,-30.125,2018,248.1987
183.375,-29.875,2018,235.2578
183.625,-54.875,2019,60.3543
183.625,-54.625,1987,61.5346
183.625,-54.375,2014,75.1607
183.625,-54.125,2018,117.1589
183.625,-53.875,2018,123.2456
183.625,-53.625,2020,131.851
183.625,-53.375,2019,125.399
183.625,-53.125,2019,131.2023
183.625,-52.875,2019,143.5452
183.625,-52.625,2019,127.1602
183.625,-52.375,2019,119.6728
183.625,-52.125,2018,125.9101
183.625,-51.875,2018,133.8277
183.625,-51.625,2006,148.7693
183.625,-51.375,2006,156.827
183.625,-51.125,2018,147.0551
183.625,-50.875,2018,158.6717
183.625,-50.625,2018,156.8154
183.625,-50.375,2018,144.9748
183.625,-50.125,2018,159.0424
183.625,-49.875,2019,154.7276
183.625,-49.625,2019,195.1406
183.625,-49.375,2019,174.3307
183.625,-49.125,2019,201.6445
183.625,-48.875,2019,208.7771
183.625,-48.625,2019,163.0841
183.625,-48.375,2019,188.1839
183.625,-48.125,2019,196.0075
183.625,-47.875,2019,216.7037
183.625,-47.625,2018,325.3824
183.625,-47.375,2018,376.5282
183.625,-47.125,2018,406.8799
183.625,-46.875,2018,431.1266
183.625,-46.625,2018,495.4423
183.625,-46.375,2018,501.7424
183.625,-46.125,2018,629.7702
183.625,-45.875,2018,650.4688
183.625,-45.625,2018,845.232
183.625,-45.375,2018,876.9359
183.625,-45.125,2017,913.3654
183.625,-44.875,2017,620.8514
183.625,-44.625,2017,563.5588
183.625,-44.375,2017,516.0551
183.625,-44.125,2018,624.7816
183.625,-43.875,2018,512.6291
183.625,-43.625,2018,362.3379
183.625,-43.375,2018,316.7135
183.625,-43.125,2018,183.4663
183.625,-42.875,2014,182.8925
183.625,-42.625,2014,192.934
183.625,-42.375,2018,130.3192
183.625,-42.125,2018,126.5373
183.625,-41.875,2018,123.6775
183.625,-41.625,2018,122.5719
183.625,-41.375,2018,123.7182
183.625,-41.125,2018,122.9131
183.625,-40.875,2018,120.8082
183.625,-40.625,2018,118.4015
183.625,-40.375,2018,108.4647
183.625,-40.125,1998,161.6806
183.625,-39.875,1998,168.6549
183.625,-39.625,1998,176.7297
183.625,-39.375,1998,196.7564
183.625,-39.125,1998,204.4158
183.625,-38.875,1998,209.3545
183.625,-38.625,1998,223.9697
183.625,-38.375,1998,216.943
183.625,-38.125,1998,205.3131
183.625,-37.875,1998,195.2047
183.625,-37.625,2019,111.3847
183.625,-37.375,2016,111.7823
183.625,-37.125,2016,130.3317
183.625,-36.875,2016,131.9833
183.625,-36.625,2019,118.3582
183.625,-36.375,2019,111.8655
183.625,-36.125,2014,100.3379
183.625,-35.875,2018,118.5879
183.625,-35.625,2018,149.9476
183.625,-35.375,2016,147.395
183.625,-35.125,2016,194.2511
183.625,-34.875,2016,189.421
183.625,-34.625,2016,185.6771
183.625,-34.375,2016,110.6712
183.625,-34.125,2016,105.4489
183.625,-33.875,1998,100.683
183.625,-33.625,2017,105.2309
183.625,-33.375,2019,163.5817
183.625,-33.125,2019,157.741
183.625,-32.875,2017,193.3311
183.625,-32.625,2017,191.2353
183.625,-32.375,2017,142.0127
183.625,-32.125,2017,112.476
183.625,-31.875,1998,129.7778
183.625,-31.625,1998,127.8314
183.625,-31.375,1998,133.9562
183.625,-31.125,2018,187.0252
183.625,-30.875,2018,218.3886
183.625,-30.625,2018,238.4248
183.625,-30.375,2018,245.4005
183.625,-30.125,2018,238.3011
183.625,-29.875,2018,223.6916
183.875,-54.875,1983,62.3242
183.875,-54.625,1987,61.3216
183.875,-54.375,2014,78.6327
183.875,-54.125,2018,108.0362
183.875,-53.875,2018,114.6948
183.875,-53.625,2019,112.3348
183.875,-53.375,2019,140.7598
183.875,-53.125,2019,149.3526
183.875,-52.875,2019,153.4732
183.875,-52.625,2019,132.8295
183.875,-52.375,2018,119.126
183.875,-52.125,2018,132.632
183.875,-51.875,2018,143.6609
183.875,-51.625,2006,145.8212
183.875,-51.375,2006,162.6355
183.875,-51.125,2018,149.0189
183.875,-50.875,2018,162.2127
183.875,-50.625,2018,162.6041
183.875,-50.375,2018,147.5436
183.875,-50.125,2019,144.4183
183.875,-49.875,2018,150.0423
183.875,-49.625,2019,153.4773
183.875,-49.375,2019,249.3265
183.875,-49.125,2019,290.8962
183.875,-48.875,2019,306.5094
183.875,-48.625,2019,345.2591
183.875,-48.375,2019,400.3985
183.875,-48.125,2019,276.2944
183.875,-47.875,2018,318.5429
183.875,-47.625,2018,442.6439
183.875,-47.375,2018,424.2825
183.875,-47.125,2018,463.4231
183.875,-46.875,2018,413.9279
183.875,-46.625,2018,469.8925
183.875,-46.375,2018,474.8207
183.875,-46.125,2018,406.5152
183.875,-45.875,2018,413.5392
183.875,-45.625,2018,580.8491
183.875,-45.375,2017,822.4982
183.875,-45.125,2017,610.0038
183.875,-44.875,2017,629.4721
183.875,-44.625,2017,557.2301
183.875,-44.375,2017,519.9725
183.875,-44.125,2017,627.4129
183.875,-43.875,2018,384.2379
183.875,-43.625,2018,373.5648
183.875,-43.375,2018,197.4845
183.875,-43.125,2018,185.5587
183.875,-42.875,2014,180.9468
183.875,-42.625,2014,192.563
183.875,-42.375,2014,188.8549
183.875,-42.125,2018,125.1344
183.875,-41.875,2018,122.5886
183.875,-41.625,2018,121.3322
183.875,-41.375,2018,121.033
183.875,-41.125,2018,120.3194
183.875,-40.875,2018,116.3545
183.875,-40.625,2018,103.7401
183.875,-40.375,2018,99.6869
183.875,-40.125,1998,159.3509
183.875,-39.875,1998,168.0623
183.875,-39.625,1998,179.3329
183.875,-39.375,1998,199.8676
183.875,-39.125,1998,207.4013
183.875,-38.875,1998,224.4248
183.875,-38.625,1998,222.8342
183.875,-38.375,1998,213.1569
183.875,-38.125,1998,202.5058
183.875,-37.875,1998,195.4171
183.875,-37.625,1998,119.3702
183.875,-37.375,2016,117.1418
183.875,-37.125,2016,126.9972
183.875,-36.875,2019,126.0945
183.875,-36.625,1998,178.6171
183.875,-36.375,2019,115.5051
183.875,-36.125,2014,95.1596
183.875,-35.875,2018,161.3371
183.875,-35.625,2018,160.5004
183.875,-35.375,2018,220.6132
183.875,-35.125,2016,211.4377
183.875,-34.875,2016,204.6628
183.875,-34.625,2016,190.0354
183.875,-34.375,2016,185.7458
183.875,-34.125,2016,164.1504
183.875,-33.875,2016,101.1345
183.875,-33.625,1998,106.3561
183.875,-33.375,2019,159.4223
183.875,-33.125,2017,109.2034
183.875,-32.875,2017,202.9113
183.875,-32.625,2017,202.918
183.875,-32.375,2017,211.6966
183.875,-32.125,2017,221.3158
183.875,-31.875,2017,125.5358
183.875,-31.625,2017,120.4204
183.875,-31.375,2017,109.4065
183.875,-31.125,2018,177.9737
183.875,-30.875,2018,201.8444
183.875,-30.625,2018,223.4043
183.875,-30.375,2018,229.5528
183.875,-30.125,2018,220.7919
183.875,-29.875,2018,204.7444
184.125,-54.875,1986,93.7924
184.125,-54.625,1986,89.351
184.125,-54.375,1987,74.6793
184.125,-54.125,1987,108.5001
184.125,-53.875,1987,106.4841
184.125,-53.625,2019,101.672
184.125,-53.375,2019,141.3143
184.125,-53.125,2019,149.6728
184.125,-52.875,2019,156.0911
184.125,-52.625,2018,90.7615
184.125,-52.375,2018,121.1057
184.125,-52.125,2018,146.0298
184.125,-51.875,2018,145.6816
184.125,-51.625,2006,165.8601
184.125,-51.375,2006,168.3509
184.125,-51.125,2018,149.3045
184.125,-50.875,2018,165.1877
184.125,-50.625,2018,170.0483
184.125,-50.375,2018,162.9548
184.125,-50.125,2018,147.398
184.125,-49.875,2019,145.7563
184.125,-49.625,2019,148.6206
184.125,-49.375,2019,160.9604
184.125,-49.125,2019,290.1628
184.125,-48.875,2019,301.3634
184.125,-48.625,2019,402.7012
184.125,-48.375,2019,325.6246
184.125,-48.125,2018,293.9631
184.125,-47.875,2018,424.1288
184.125,-47.625,2018,426.8673
184.125,-47.375,2018,406.134
184.125,-47.125,2018,441.5024
184.125,-46.875,2018,408.1308
184.125,-46.625,2018,452.8051
184.125,-46.375,2018,453.2608
184.125,-46.125,2018,387.2156
184.125,-45.875,2018,393.6475
184.125,-45.625,2018,264.5606
184.125,-45.375,2018,330.7474
184.125,-45.125,2018,349.225
184.125,-44.875,2018,395.4446
184.125,-44.625,2017,583.8826
184.125,-44.375,2017,725.4953
184.125,-44.125,2017,667.0967
184.125,-43.875,2018,401.9124
184.125,-43.625,2018,473.2194
184.125,-43.375,2018,200.7623
184.125,-43.125,2018,185.6299
184.125,-42.875,2019,294.0497
184.125,-42.625,2014,186.3399
184.125,-42.375,2014,185.6039
184.125,-42.125,2019,101.6652
184.125,-41.875,2018,119.8177
184.125,-41.625,2018,118.6259
184.125,-41.375,2018,119.9461
184.125,-41.125,2018,117.5264
184.125,-40.875,2018,112.5856
184.125,-40.625,1998,149.1732
184.125,-40.375,1998,104.7605
184.125,-40.125,2018,95.4873
184.125,-39.875,1998,166.9386
184.125,-39.625,1998,186.1137
184.125,-39.375,1998,202.6794
184.125,-39.125,1998,219.9203
184.125,-38.875,1998,220.9732
184.125,-38.625,1998,217.6995
184.125,-38.375,1998,210.9366
184.125,-38.125,1998,196.4728
184.125,-37.875,1998,192.2602
184.125,-37.625,1998,117.5883
184.125,-37.375,2016,111.1061
184.125,-37.125,2019,132.4453
184.125,-36.875,2019,133.1701
184.125,-36.625,2019,121.8811
184.125,-36.375,2019,112.9285
184.125,-36.125,2016,101.51
184.125,-35.875,2018,116.2454
184.125,-35.625,2018,161.4087
184.125,-35.375,2018,204.7683
184.125,-35.125,2016,316.0458
184.125,-34.875,2016,320.3105
184.125,-34.625,2016,194.8126
184.125,-34.375,2016,191.379
184.125,-34.125,2016,171.4136
184.125,-33.875,2016,153.7889
184.125,-33.625,1998,102.7061
184.125,-33.375,1998,98.7141
184.125,-33.125,2019,155.5557
184.125,-32.875,2017,201.4954
184.125,-32.625,2017,208.4503
184.125,-32.375,2017,217.672
184.125,-32.125,2017,223.5089
184.125,-31.875,2017,236.7488
184.125,-31.625,2017,236.5124
184.125,-31.375,2017,220.3104
184.125,-31.125,2018,144.9593
184.125,-30.875,2018,157.8718
184.125,-30.625,2018,165.1006
184.125,-30.375,2018,200.6569
184.125,-30.125,2018,192.7665
184.125,-29.875,2018,178.285
184.375,-54.875,1986,94.4455
184.375,-54.625,1986,89.8588
184.375,-54.375,1987,96.1061
184.375,-54.125,1987,120.981
184.375,-53.875,1987,102.0304
184.375,-53.625,2020,118.0627
184.375,-53.375,2019,142.108
184.375,-53.125,2019,150.4931
184.375,-52.875,2019,148.3593
184.375,-52.625,2018,107.5256
184.375,-52.375,2018,134.8975
184.375,-52.125,2018,146.3675
184.375,-51.875,2018,146.4096
184.375,-51.625,2018,180.1325
184.375,-51.375,2018,181.2286
184.375,-51.125,2006,156.7233
184.375,-50.875,2018,170.7153
184.375,-50.625,2018,266.0829
184.375,-50.375,2018,177.9822
184.375,-50.125,2018,169.2906
184.375,-49.875,2018,153.3213
184.375,-49.625,2019,136.4488
184.375,-49.375,2019,143.6566
184.375,-49.125,2019,155.7948
184.375,-48.875,2019,275.9701
184.375,-48.625,2019,331.4433
184.375,-48.375,2019,294.0762
184.375,-48.125,2018,362.3586
184.375,-47.875,2018,413.5607
184.375,-47.625,2018,458.2444
184.375,-47.375,2018,392.7219
184.375,-47.125,2018,384.7582
184.375,-46.875,2018,371.8876
184.375,-46.625,2018,277.2096
184.375,-46.375,2018,336.9082
184.375,-46.125,2018,334.7032
184.375,-45.875,2018,207.036
184.375,-45.625,2018,243.705
184.375,-45.375,2018,308.2184
184.375,-45.125,2018,387.791
184.375,-44.875,2018,392.2873
184.375,-44.625,2018,375.5794
184.375,-44.375,2017,389.69
184.375,-44.125,2018,332.7213
184.375,-43.875,2018,327.204
184.375,-43.625,2018,308.755
184.375,-43.375,2018,202.1195
184.375,-43.125,2019,188.6715
184.375,-42.875,2019,345.4334
184.375,-42.625,2019,136.7265
184.375,-42.375,2019,127.1806
184.375,-42.125,2014,101.8636
184.375,-41.875,2018,116.0801
184.375,-41.625,2017,120.0552
184.375,-41.375,2019,137.6307
184.375,-41.125,2019,137.9608
184.375,-40.875,1998,130.1047
184.375,-40.625,1998,100.6838
184.375,-40.375,1998,150.9801
184.375,-40.125,1998,170.5654
184.375,-39.875,1998,174.64
184.375,-39.625,1998,187.8835
184.375,-39.375,1998,204.4551
184.375,-39.125,1998,214.2765
184.375,-38.875,1998,215.4718
184.375,-38.625,1998,211.2953
184.375,-38.375,1998,205.7018
184.375,-38.125,1998,195.4712
184.375,-37.875,1998,193.3089
184.375,-37.625,1998,118.9932
184.375,-37.375,2011,114.121
184.375,-37.125,2019,132.1645
184.375,-36.875,2019,124.8034
184.375,-36.625,2019,118.3968
184.375,-36.375,2016,99.7767
184.375,-36.125,2018,110.8655
184.375,-35.875,2018,134.9427
184.375,-35.625,2018,149.4239
184.375,-35.375,2018,216.9264
184.375,-35.125,2018,211.7602
184.375,-34.875,2018,201.0945
184.375,-34.625,2016,194.2478
184.375,-34.375,2016,192.6971
184.375,-34.125,2016,176.83
184.375,-33.875,2016,163.3453
184.375,-33.625,1998,102.795
184.375,-33.375,1998,98.4084
184.375,-33.125,2017,137.904
184.375,-32.875,2017,206.5436
184.375,-32.625,2017,214.1984
184.375,-32.375,2017,216.7068
184.375,-32.125,2017,221.2506
184.375,-31.875,2017,231.1372
184.375,-31.625,2017,229.2027
184.375,-31.375,2017,213.1803
184.375,-31.125,2018,145.7181
184.375,-30.875,2018,152.2874
184.375,-30.625,2018,150.1548
184.375,-30.375,2003,124.1132
184.375,-30.125,2018,169.8879
184.375,-29.875,1998,92.8253
184.625,-54.875,2017,67.3894
184.625,-54.625,2017,67.4685
184.625,-54.375,1987,96.2164
184.625,-54.125,1987,120.9862
184.625,-53.875,1987,102.599
184.625,-53.625,2018,86.707
184.625,-53.375,2019,116.584
184.625,-53.125,2019,139.4369
184.625,-52.875,2018,173.9623
184.625,-52.625,2018,153.5293
184.625,-52.375,2018,139.8331
184.625,-52.125,2018,144.1242
184.625,-51.875,2018,203.2733
184.625,-51.625,2018,203.3979
184.625,-51.375,2018,222.0958
184.625,-51.125,2018,257.2806
184.625,-50.875,2018,286.0435
184.625,-50.625,2018,305.7065
184.625,-50.375,2018,195.7657
184.625,-50.125,2018,192.5745
184.625,-49.875,2018,176.9834
184.625,-49.625,2018,156.8336
184.625,-49.375,2002,122.455
184.625,-49.125,2014,175.1424
184.625,-48.875,2019,207.0609
184.625,-48.625,2019,288.8447
184.625,-48.375,2018,317.2964
184.625,-48.125,2018,354.2159
184.625,-47.875,2018,395.0012
184.625,-47.625,2018,446.219
184.625,-47.375,2017,428.2374
184.625,-47.125,2018,295.9578
184.625,-46.875,2018,350.8219
184.625,-46.625,2018,353.9651
184.625,-46.375,2018,412.7212
184.625,-46.125,2014,188.2219
184.625,-45.875,2018,200.4219
184.625,-45.625,2017,213.3446
184.625,-45.375,2018,175.9394
184.625,-45.125,2018,371.6827
184.625,-44.875,2018,384.6785
184.625,-44.625,2018,378.9983
184.625,-44.375,2018,363.8768
184.625,-44.125,2017,351.7285
184.625,-43.875,2018,330.229
184.625,-43.625,2018,314.7291
184.625,-43.375,2018,293.6002
184.625,-43.125,2019,351.2166
184.625,-42.875,2019,327.2432
184.625,-42.625,2019,310.7948
184.625,-42.375,2019,174.1749
184.625,-42.125,2018,111.4838
184.625,-41.875,2018,113.4398
184.625,-41.625,2019,147.2755
184.625,-41.375,2018,116.3747
184.625,-41.125,2018,151.2203
184.625,-40.875,2018,148.6971
184.625,-40.625,1998,151.321
184.625,-40.375,1998,165.0371
184.625,-40.125,1998,170.4011
184.625,-39.875,1998,176.0079
184.625,-39.625,1998,185.3415
184.625,-39.375,1998,199.3251
184.625,-39.125,1998,207.9779
184.625,-38.875,1998,208.39
184.625,-38.625,2019,236.5875
184.625,-38.375,1998,199.8657
184.625,-38.125,1998,192.5899
184.625,-37.875,2018,261.0898
184.625,-37.625,2018,258.2863
184.625,-37.375,2018,195.2332
184.625,-37.125,2019,126.0114
184.625,-36.875,2019,124.319
184.625,-36.625,2019,117.9238
184.625,-36.375,2018,110.5309
184.625,-36.125,2018,117.2251
184.625,-35.875,2018,148.7436
184.625,-35.625,2018,158.0499
184.625,-35.375,2018,222.258
184.625,-35.125,2018,215.6161
184.625,-34.875,2018,202.798
184.625,-34.625,2018,191.7253
184.625,-34.375,2016,177.6531
184.625,-34.125,2016,176.2693
184.625,-33.875,2016,149.3619
184.625,-33.625,2016,134.9748
184.625,-33.375,2019,97.3555
184.625,-33.125,2019,88.0562
184.625,-32.875,1998,78.4538
184.625,-32.625,2017,124.5329
184.625,-32.375,2017,207.561
184.625,-32.125,2017,213.3631
184.625,-31.875,2017,222.3926
184.625,-31.625,2018,217.4465
184.625,-31.375,2017,126.0793
184.625,-31.125,2017,110.3897
184.625,-30.875,2018,147.7717
184.625,-30.625,2003,116.6427
184.625,-30.375,2003,122.9673
184.625,-30.125,2003,115.6779
184.625,-29.875,1998,86.139
184.875,-54.875,2017,74.0078
184.875,-54.625,2017,78.1926
184.875,-54.375,1987,120.0794
184.875,-54.125,1987,118.036
184.875,-53.875,1987,102.0471
184.875,-53.625,2018,96.159
184.875,-53.375,2018,116.5743
184.875,-53.125,2018,133.2255
184.875,-52.875,2018,143.7159
184.875,-52.625,2018,162.2943
184.875,-52.375,2018,144.4886
184.875,-52.125,2018,185.5332
184.875,-51.875,2018,215.6892
184.875,-51.625,2018,280.9637
184.875,-51.375,2018,261.5538
184.875,-51.125,2018,285.1259
184.875,-50.875,2018,303.8141
184.875,-50.625,2018,325.5367
184.875,-50.375,2018,324.8919
184.875,-50.125,2018,208.767
184.875,-49.875,2018,195.8852
184.875,-49.625,2018,179.5525
184.875,-49.375,2018,171.6702
184.875,-49.125,2019,123.6881
184.875,-48.875,2018,133.5813
184.875,-48.625,2018,290.5471
184.875,-48.375,2018,437.0605
184.875,-48.125,2017,419.6038
184.875,-47.875,2017,451.1064
184.875,-47.625,2017,437.5101
184.875,-47.375,2017,419.9967
184.875,-47.125,2018,483.3256
184.875,-46.875,2018,520.1223
184.875,-46.625,2018,435.1329
184.875,-46.375,2018,405.0821
184.875,-46.125,2014,201.9738
184.875,-45.875,2014,206.2828
184.875,-45.625,2017,156.057
184.875,-45.375,2017,160.4864
184.875,-45.125,2018,227.3441
184.875,-44.875,2018,373.304
184.875,-44.625,2018,375.6833
184.875,-44.375,2018,367.8699
184.875,-44.125,2018,350.4098
184.875,-43.875,2018,334.0701
184.875,-43.625,2018,317.6451
184.875,-43.375,2018,276.9061
184.875,-43.125,2019,347.9953
184.875,-42.875,2019,329.6414
184.875,-42.625,2019,260.7899
184.875,-42.375,2019,180.6933
184.875,-42.125,2019,107.7297
184.875,-41.875,2019,101.0989
184.875,-41.625,2019,139.4032
184.875,-41.375,2019,140.4014
184.875,-41.125,2018,154.0387
184.875,-40.875,2018,152.8523
184.875,-40.625,1998,153.9908
184.875,-40.375,1998,163.8286
184.875,-40.125,1998,169.436
184.875,-39.875,1998,172.2209
184.875,-39.625,1998,177.6282
184.875,-39.375,1998,186.9978
184.875,-39.125,1998,189.0212
184.875,-38.875,2019,235.1226
184.875,-38.625,2019,242.3422
184.875,-38.375,2019,203.2634
184.875,-38.125,2018,230.4221
184.875,-37.875,2018,271.6767
184.875,-37.625,2018,269.0985
184.875,-37.375,2018,261.3625
184.875,-37.125,2018,249.0458
184.875,-36.875,2019,124.595
184.875,-36.625,2019,119.0586
184.875,-36.375,2014,129.9736
184.875,-36.125,2018,162.0313
184.875,-35.875,2018,156.971
184.875,-35.625,2018,161.526
184.875,-35.375,2018,226.9975
184.875,-35.125,2018,219.2276
184.875,-34.875,2018,205.9459
184.875,-34.625,2018,194.6987
184.875,-34.375,2018,177.2426
184.875,-34.125,2016,169.3747
184.875,-33.875,2016,146.7743
184.875,-33.625,2018,142.6733
184.875,-33.375,2018,136.9621
184.875,-33.125,2019,89.3127
184.875,-32.875,2019,75.9123
184.875,-32.625,2013,84.2314
184.875,-32.375,2013,83.8277
184.875,-32.125,2018,162.1286
184.875,-31.875,2018,182.199
184.875,-31.625,2018,221.5007
184.875,-31.375,2017,122.1502
184.875,-31.125,2017,114.8432
184.875,-30.875,2017,104.1588
184.875,-30.625,2011,93.6044
184.875,-30.375,2011,122.8747
184.875,-30.125,2011,120.3053
184.875,-29.875,2011,112.1982
185.125,-54.875,2017,79.4747
185.125,-54.625,2017,87.2632
185.125,-54.375,1987,111.3426
185.125,-54.125,1987,123.1149
185.125,-53.875,1987,113.4496
185.125,-53.625,2018,94.2621
185.125,-53.375,2018,111.5531
185.125,-53.125,2018,130.4211
185.125,-52.875,2018,141.2104
185.125,-52.625,2018,153.4573
185.125,-52.375,2018,155.64940000000001
185.125,-52.125,2018,151.3022
185.125,-51.875,2018,209.6941
185.125,-51.625,2018,264.2118
185.125,-51.375,2018,289.8911
185.125,-51.125,2018,303.1455
185.125,-50.875,2018,332.2407
185.125,-50.625,2018,340.145
185.125,-50.375,2018,336.6364
185.125,-50.125,2018,326.9231
185.125,-49.875,2018,208.55
185.125,-49.625,2001,195.6274
185.125,-49.375,2001,184.3394
185.125,-49.125,2018,119.4753
185.125,-48.875,2018,272.0815
185.125,-48.625,2018,353.0684
185.125,-48.375,2018,431.143
185.125,-48.125,2017,409.6261
185.125,-47.875,2018,437.9997
185.125,-47.625,2017,427.0937
185.125,-47.375,2018,414.2935
185.125,-47.125,2018,404.8998
185.125,-46.875,2018,392.869
185.125,-46.625,2018,421.6067
185.125,-46.375,2017,164.8634
185.125,-46.125,2018,154.3593
185.125,-45.875,2018,189.5635
185.125,-45.625,2017,208.1347
185.125,-45.375,2017,156.322
185.125,-45.125,2017,222.8899
185.125,-44.875,2018,230.7208
185.125,-44.625,2018,240.0447
185.125,-44.375,2018,364.8611
185.125,-44.125,2018,325.975
185.125,-43.875,2018,310.9731
185.125,-43.625,2018,297.0076
185.125,-43.375,2018,278.9816
185.125,-43.125,2019,267.2902
185.125,-42.875,2019,267.1138
185.125,-42.625,2019,263.2512
185.125,-42.375,2019,175.1859
185.125,-42.125,2019,162.1007
185.125,-41.875,2019,152.5627
185.125,-41.625,2019,140.4773
185.125,-41.375,2019,141.3702
185.125,-41.125,2018,152.0875
185.125,-40.875,2018,215.553
185.125,-40.625,2018,161.0304
185.125,-40.375,1998,150.2012
185.125,-40.125,1998,166.3882
185.125,-39.875,1998,168.9423
185.125,-39.625,1998,170.9991
185.125,-39.375,1998,175.4093
185.125,-39.125,2019,231.5599
185.125,-38.875,2019,244.6504
185.125,-38.625,2019,249.1202
185.125,-38.375,2019,245.9297
185.125,-38.125,2019,237.9234
185.125,-37.875,2018,278.6314
185.125,-37.625,2018,277.709
185.125,-37.375,2018,268.6767
185.125,-37.125,2018,259.1516
185.125,-36.875,2018,211.9371
185.125,-36.625,2018,207.2463
185.125,-36.375,2018,135.367
185.125,-36.125,2018,161.3637
185.125,-35.875,2018,178.9414
185.125,-35.625,2018,189.9488
185.125,-35.375,2018,244.7322
185.125,-35.125,2018,238.7358
185.125,-34.875,2018,229.3156
185.125,-34.625,2018,207.0662
185.125,-34.375,2018,161.5369
185.125,-34.125,2016,146.2535
185.125,-33.875,2018,144.5323
185.125,-33.625,2016,143.7867
185.125,-33.375,2018,135.0117
185.125,-33.125,2016,97.516
185.125,-32.875,2016,92.1986
185.125,-32.625,2013,93.6559
185.125,-32.375,2018,90.358
185.125,-32.125,2018,163.9614
185.125,-31.875,2018,187.3596
185.125,-31.625,2018,212.9736
185.125,-31.375,2017,124.7918
185.125,-31.125,2017,117.3706
185.125,-30.875,2011,133.785
185.125,-30.625,2011,140.7427
185.125,-30.375,2011,128.3485
185.125,-30.125,2011,125.5315
185.125,-29.875,2011,116.2047
185.375,-54.875,2017,79.6414
185.375,-54.625,1987,101.7921
185.375,-54.375,1987,120.892
185.375,-54.125,1987,132.5254
185.375,-53.875,1987,119.1746
185.375,-53.625,1987,87.4902
185.375,-53.375,2018,79.8885
185.375,-53.125,2018,164.8529
185.375,-52.875,2018,158.7948
185.375,-52.625,2018,163.5117
185.375,-52.375,2018,159.1296
185.375,-52.125,2018,140.8208
185.375,-51.875,2018,257.3464
185.375,-51.625,2018,270.8052
185.375,-51.375,2018,287.5935
185.375,-51.125,2018,309.1463
185.375,-50.875,2018,333.7194
185.375,-50.625,2018,341.2987
185.375,-50.375,2018,339.2889
